promise_id,party,year,page_number,manifesto_section,promise_text
INC_2024_0412,INC,2024,0,Health,"We promise that healthcare will be universal and free in public health centres such as hospitals, clinics, primary health centres, mobile healthcare units, dispensaries and health camps. Free healthcare will include examination, diagnostics, treatment, surgery, medicines, rehabilitation and palliative care."
INC_2024_0413,INC,2024,0,Health,The Rajasthan Model of cashless insurance up to ₹25 lakhs will be adopted for universal healthcare.
INC_2024_0414,INC,2024,0,Health,"Primary Health Centres (PHC) will be upgraded according to Indian Public Health Standards norms, and diagnostics will be added in each PHC."
INC_2024_0415,INC,2024,0,Health,"We will encourage the introduction of health insurance schemes in the private sector and public sector. The current universal healthcare programme will be redesigned for different sections of the people and will allow enlistment of private hospitals, non-profit health facilities and health centres under the schemes."
INC_2024_0416,INC,2024,0,Women & Child Development,Maternity benefits will be available to all women. All employers shall mandatorily grant paid maternity leave for their employees.
INC_2024_0417,INC,2024,0,Health,Budget allocation for Health will be increased step by step every year to achieve 4 per cent of total expenditure by 2028-29.
INC_2024_0418,INC,2024,0,Health,"Congress will double the hardship allowance of doctors serving in rural areas, and provide suitable residence facilities."
INC_2024_0419,INC,2024,0,Health,We will establish one government medical college-cum-hospital in each district.
INC_2024_0420,INC,2024,0,Health,All vacancies in medical and paramedical posts in public health institutions and all vacancies in medical colleges will be filled in three years.
INC_2024_0421,INC,2024,0,Health,"No hospital or medical college shall be permitted to be opened or allowed to function unless 75 per cent of the medical, paramedical and teaching posts are filled."
INC_2024_0422,INC,2024,0,Health,"The National Medical Commission Act shall be reviewed, and the anomalies and deficiencies removed. NMC shall enjoy full autonomy to carry out the obligations under the Act."
INC_2024_0423,INC,2024,0,Health,All systems of medicine will be supported by the government.
INC_2024_0424,INC,2024,0,Health,All manufacturers of medicines will be under strict scrutiny for maintaining quality and following good manufacturing practices.
INC_2024_0425,INC,2024,0,Health,The number of central government dispensaries will be rapidly expanded. All central government dispensaries will dispense brand and generic medicines of good quality at reasonable prices.
INC_2024_0426,INC,2024,0,Health,A National Mission on Immunisation will be taken up. Only 76 per cent of Indian children receive full immunisation. Congress will ensure full immunisation of 100 per cent of children within 5 years.
INC_2024_0427,INC,2024,0,Health,Nutritional deficiency among children will be addressed to rapidly reduce the incidents of stunting and wasting. We will expand the mid-day meal scheme up to Class XII.
INC_2024_0428,INC,2024,0,Health,Congress will pass a law making it an offence to commit acts of violence against doctors and other health professionals while performing their duties.
